build_bytes, build_time_ms, checked_result, gpu_resident_bytes, i_build_key_uniformity, i_hit_rate, i_key_size, i_log_build_size, i_log_num_batches, i_log_probe_size, i_probe_zipf_coefficient, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size, probe_time_ms, sort_time_ms
  677472972,        55.415,              1,          677472972,                  1.000,      1.000,         32,               26,                 0,               27,                    0.000,      5,             1,            1,     warpcore,           32,        35.826,       12.138
  321903615,         2.672,              1,          153392640,                  1.000,      1.000,         32,               23,                 0,               27,                    0.000,      5,             0,            0,  b_link_tree,           32,       145.606,        0.000
  321903615,         2.646,              1,          153392640,                  1.000,      1.000,         32,               23,                 0,               27,                    0.000,      5,             0,            1,  b_link_tree,           32,        44.281,       12.149
  321903615,         2.658,              1,          153392640,                  1.000,      1.000,         32,               23,                 0,               27,                    0.000,      5,             1,            0,  b_link_tree,           32,       145.697,        0.000
  321903615,         2.672,              1,          153392640,                  1.000,      1.000,         32,               23,                 0,               27,                    0.000,      5,             1,            1,  b_link_tree,           32,        44.122,       12.127
  643796735,         5.180,              1,          306784512,                  1.000,      1.000,         32,               24,                 0,               27,                    0.000,      5,             0,            0,  b_link_tree,           32,       161.819,        0.000
  643796735,         5.176,              1,          306784512,                  1.000,      1.000,         32,               24,                 0,               27,                    0.000,      5,             0,            1,  b_link_tree,           32,        49.720,       12.157
  643796735,         5.185,              1,          306784512,                  1.000,      1.000,         32,               24,                 0,               27,                    0.000,      5,             1,            0,  b_link_tree,           32,       161.803,        0.000
  643796735,         5.173,              1,          306784512,                  1.000,      1.000,         32,               24,                 0,               27,                    0.000,      5,             1,            1,  b_link_tree,           32,        49.315,       12.137
 1287583615,        10.332,              1,          613567872,                  1.000,      1.000,         32,               25,                 0,               27,                    0.000,      5,             0,            0,  b_link_tree,           32,       177.840,        0.000
 1287583615,        10.320,              1,          613567872,                  1.000,      1.000,         32,               25,                 0,               27,                    0.000,      5,             0,            1,  b_link_tree,           32,        49.975,       12.280
 1287583615,        10.327,              1,          613567872,                  1.000,      1.000,         32,               25,                 0,               27,                    0.000,      5,             1,            0,  b_link_tree,           32,       177.839,        0.000
 1287583615,        10.319,              1,          613567872,                  1.000,      1.000,         32,               25,                 0,               27,                    0.000,      5,             1,            1,  b_link_tree,           32,        49.398,       12.208
 2575156351,        21.153,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               12,                    0.000,      5,             0,            0,  b_link_tree,           32,         0.061,        0.000
 2575156351,        21.371,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               12,                    0.000,      5,             0,            1,  b_link_tree,           32,         0.052,        0.025
 2575156351,        21.364,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               12,                    0.000,      5,             1,            0,  b_link_tree,           32,         0.063,        0.000
 2575156351,        21.176,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               12,                    0.000,      5,             1,            1,  b_link_tree,           32,         0.052,        0.025
 2575156351,        20.707,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               24,                    0.000,      5,             0,            0,  b_link_tree,           32,        25.564,        0.000
 2575156351,        21.120,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               24,                    0.000,      5,             0,            1,  b_link_tree,           32,         9.374,        1.634
 2575156351,        21.161,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               24,                    0.000,      5,             1,            0,  b_link_tree,           32,        25.545,        0.000
 2575156351,        21.104,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               24,                    0.000,      5,             1,            1,  b_link_tree,           32,         6.738,        1.630
 2575156351,        21.185,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               25,                    0.000,      5,             0,            0,  b_link_tree,           32,        49.551,        0.000
 2575156351,        20.644,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               25,                    0.000,      5,             0,            1,  b_link_tree,           32,        15.781,        3.196
 2575156351,        20.629,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               25,                    0.000,      5,             1,            0,  b_link_tree,           32,        49.553,        0.000
 2575156351,        21.161,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               25,                    0.000,      5,             1,            1,  b_link_tree,           32,        12.683,        3.187
 2575156351,        20.614,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               26,                    0.000,      5,             0,            0,  b_link_tree,           32,        97.918,        0.000
 2575156351,        20.603,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               26,                    0.000,      5,             0,            1,  b_link_tree,           32,        27.735,        6.259
 2575156351,        20.751,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               26,                    0.000,      5,             1,            0,  b_link_tree,           32,        97.933,        0.000
 2575156351,        20.594,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               26,                    0.000,      5,             1,            1,  b_link_tree,           32,        24.717,        6.258
 2575156351,        20.629,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               27,                    0.000,      5,             0,            0,  b_link_tree,           32,       194.507,        0.000
 2575156351,        20.620,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               27,                    0.000,      5,             0,            1,  b_link_tree,           32,        51.798,       12.449
 2575156351,        20.611,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               27,                    0.000,      5,             1,            0,  b_link_tree,           32,       194.404,        0.000
 2575156351,        20.596,              1,         1227134592,                  1.000,      1.000,         32,               26,                 0,               27,                    0.000,      5,             1,            1,  b_link_tree,           32,        49.804,       12.385
