build_bytes, build_time_ms, checked_result, gpu_resident_bytes, i_key_range, i_key_size, i_log_build_size, i_log_key_range_factor, i_log_num_batches, i_log_probe_size, i_log_range_query_size, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size, probe_time_ms, sort_time_ms
 1287583615,        10.499,              1,          613567872,    33554432,         32,               25,                      0,                 0,               27,                      0,      5,             0,            1,  b_link_tree,           32,        63.483,       30.050
 1287583615,        10.558,              1,          613567872,   134217728,         32,               25,                      2,                 0,               27,                      0,      5,             0,            1,  b_link_tree,           32,        66.256,       30.962
 1287583615,        10.566,              1,          613567872,   536870912,         32,               25,                      4,                 0,               27,                      0,      5,             0,            1,  b_link_tree,           32,        60.761,       31.032
 1287583615,        10.393,              1,          613567872,  2147483648,         32,               25,                      6,                 0,               27,                      0,      5,             0,            1,  b_link_tree,           32,        63.000,       30.466
 1287583615,        10.536,              1,          613567872,    33554432,         32,               25,                      0,                 0,               27,                      2,      5,             0,            0,  b_link_tree,           32,       325.450,        0.000
 1287583615,        10.560,              1,          613567872,   134217728,         32,               25,                      2,                 0,               27,                      2,      5,             0,            0,  b_link_tree,           32,       192.050,        0.000
 1287583615,        10.465,              1,          613567872,   536870912,         32,               25,                      4,                 0,               27,                      2,      5,             0,            0,  b_link_tree,           32,       153.978,        0.000
 1287583615,        10.562,              1,          613567872,  2147483648,         32,               25,                      6,                 0,               27,                      2,      5,             0,            0,  b_link_tree,           32,       144.031,        0.000
 1287583615,        10.565,              1,          613567872,    33554432,         32,               25,                      0,                 0,               27,                      2,      5,             0,            1,  b_link_tree,           32,       115.375,       31.035
 1287583615,        10.553,              1,          613567872,   134217728,         32,               25,                      2,                 0,               27,                      2,      5,             0,            1,  b_link_tree,           32,        83.886,       30.972
 1287583615,        10.608,              1,          613567872,   536870912,         32,               25,                      4,                 0,               27,                      2,      5,             0,            1,  b_link_tree,           32,        65.334,       30.051
 1287583615,        10.581,              1,          613567872,  2147483648,         32,               25,                      6,                 0,               27,                      2,      5,             0,            1,  b_link_tree,           32,        67.505,       31.049
 1287583615,        10.564,              1,          613567872,    33554432,         32,               25,                      0,                 0,               27,                      4,      5,             0,            0,  b_link_tree,           32,       843.011,        0.000
 1287583615,        10.554,              1,          613567872,   134217728,         32,               25,                      2,                 0,               27,                      4,      5,             0,            0,  b_link_tree,           32,       330.001,        0.000
 1287583615,        10.564,              1,          613567872,   536870912,         32,               25,                      4,                 0,               27,                      4,      5,             0,            0,  b_link_tree,           32,       194.454,        0.000
 1287583615,        10.584,              1,          613567872,  2147483648,         32,               25,                      6,                 0,               27,                      4,      5,             0,            0,  b_link_tree,           32,       154.845,        0.000
 1287583615,        10.576,              1,          613567872,    33554432,         32,               25,                      0,                 0,               27,                      4,      5,             0,            1,  b_link_tree,           32,       120.502,       31.023
 1287583615,        10.558,              1,          613567872,   134217728,         32,               25,                      2,                 0,               27,                      4,      5,             0,            1,  b_link_tree,           32,       113.719,       30.044
 1287583615,        10.579,              1,          613567872,   536870912,         32,               25,                      4,                 0,               27,                      4,      5,             0,            1,  b_link_tree,           32,        83.596,       31.092
 1287583615,        10.574,              1,          613567872,  2147483648,         32,               25,                      6,                 0,               27,                      4,      5,             0,            1,  b_link_tree,           32,        69.430,       31.041
